"Date","Price","Open","High","Low","Vol.","Change %"
"01/21/2004","6.208","6.330","6.370","6.100","27.48K","-1.82%"
"01/20/2004","6.323","6.320","6.410","6.275","17.42K","-0.11%"
"01/16/2004","6.330","6.195","6.340","6.165","12.54K","1.88%"
"01/15/2004","6.213","6.430","6.430","6.190","23.33K","-3.37%"
"01/14/2004","6.430","6.595","6.625","6.370","24.91K","-2.53%"
"01/13/2004","6.597","6.610","6.680","6.525","15.95K","-0.30%"
"01/12/2004","6.617","6.515","6.795","6.480","20.50K","1.85%"
"01/09/2004","6.497","6.265","6.520","6.215","18.97K","3.57%"
"01/08/2004","6.273","6.260","6.300","6.160","15.51K","0.16%"
"01/07/2004","6.263","6.320","6.335","6.205","15.42K","-1.03%"
"01/06/2004","6.328","6.240","6.475","6.215","24.27K","1.33%"
"01/05/2004","6.245","5.995","6.300","5.995","20.57K","4.69%"
"12/31/2003","5.965","6.000","6.050","5.940","12.36K","-0.47%"
"12/30/2003","5.993","5.935","6.000","5.920","9.72K","1.06%"
"12/29/2003","5.930","5.800","5.935","5.790","10.68K","2.36%"
"12/24/2003","5.793","5.750","5.805","5.735","7.18K","0.78%"
"12/23/2003","5.748","5.720","5.760","5.700","6.92K","0.40%"
"12/22/2003","5.725","5.735","5.775","5.695","8.01K","-0.23%"
"12/19/2003","5.738","5.730","5.740","5.690","8.01K","0.17%"
"12/18/2003","5.728","5.710","5.760","5.625","13.87K","0.35%"
"12/17/2003","5.708","5.645","5.720","5.630","9.11K","1.12%"
"12/16/2003","5.645","5.657","5.715","5.640","9.71K","-0.21%"
"12/15/2003","5.657","5.555","5.680","5.420","11.10K","0.30%"
"12/12/2003","5.640","5.605","5.655","5.580","0.01K","0.77%"
"12/11/2003","5.597","5.615","5.620","5.515","12.03K","-0.41%"
"12/10/2003","5.620","5.660","5.735","5.600","15.24K","-0.62%"
"12/09/2003","5.655","5.560","5.660","5.555","14.01K","1.71%"
"12/08/2003","5.560","5.495","5.565","5.460","11.58K","1.24%"
"12/05/2003","5.492","5.450","5.530","5.425","9.85K","0.37%"
"12/04/2003","5.472","5.495","5.505","5.380","15.06K","-0.36%"
"12/03/2003","5.492","5.520","5.525","5.440","8.03K","-0.51%"
"12/02/2003","5.520","5.485","5.545","5.425","10.90K","0.91%"
"12/01/2003","5.470","5.390","5.570","5.380","22.86K","2.15%"
"11/26/2003","5.355","5.290","5.390","5.290","3.91K","1.08%"
"11/25/2003","5.298","5.250","5.335","5.190","27.85K","1.01%"
"11/24/2003","5.245","5.295","5.305","5.190","32.78K","-0.94%"
"11/21/2003","5.295","5.265","5.325","5.240","24.37K","0.63%"
"11/20/2003","5.262","5.270","5.350","5.235","17.39K","-0.15%"
"11/19/2003","5.270","5.365","5.415","5.250","16.46K","-1.81%"
"11/18/2003","5.367","5.230","5.380","5.220","18.17K","2.68%"
"11/17/2003","5.227","5.400","5.430","5.140","29.59K","-3.47%"
"11/14/2003","5.415","5.295","5.430","5.275","18.91K","2.27%"
"11/13/2003","5.295","5.320","5.370","5.270","17.52K","-0.75%"
"11/12/2003","5.335","5.070","5.345","5.065","37.23K","5.29%"
"11/11/2003","5.067","5.090","5.100","5.040","6.83K","-0.45%"
"11/10/2003","5.090","5.055","5.100","5.035","6.53K","0.63%"
"11/07/2003","5.058","4.955","5.060","4.935","15.18K","2.04%"
"11/06/2003","4.957","5.000","5.010","4.950","8.97K","-0.56%"
"11/05/2003","4.985","5.045","5.070","4.975","10.08K","-0.89%"
"11/04/2003","5.030","4.930","5.060","4.930","12.14K","2.09%"
"11/03/2003","4.927","5.065","5.090","4.920","19.35K","-2.72%"
"10/31/2003","5.065","5.140","5.205","5.015","23.80K","-1.36%"
"10/30/2003","5.135","5.145","5.210","5.115","11.39K","-0.14%"
"10/29/2003","5.142","5.100","5.190","5.070","15.64K","0.88%"
"10/28/2003","5.097","5.190","5.190","5.090","9.77K","-1.83%"
"10/27/2003","5.192","5.170","5.210","5.110","7.50K","0.52%"
"10/24/2003","5.165","5.165","5.220","5.150","15.09K","-0.14%"
"10/23/2003","5.172","5.135","5.190","5.105","15.19K","0.72%"
"10/22/2003","5.135","5.068","5.155","5.055","16.85K","1.32%"
"10/21/2003","5.068","5.005","5.090","4.990","16.67K","1.26%"
"10/20/2003","5.005","4.940","5.030","4.930","11.59K","1.32%"
"10/17/2003","4.940","4.930","4.980","4.890","8.48K","0.37%"
"10/16/2003","4.922","4.950","4.975","4.890","5.24K","-0.51%"
"10/15/2003","4.947","4.930","4.965","4.860","10.98K","0.30%"
"10/14/2003","4.932","4.970","4.975","4.885","11.18K","-0.96%"
"10/13/2003","4.980","4.915","4.985","4.865","12.96K","1.43%"
"10/10/2003","4.910","4.845","4.925","4.840","11.08K","1.40%"
"10/09/2003","4.842","4.875","4.910","4.770","17.52K","-0.57%"
"10/08/2003","4.870","4.880","4.920","4.855","7.72K","-0.20%"
"10/07/2003","4.880","4.815","4.890","4.805","11.68K","1.35%"
"10/06/2003","4.815","4.855","4.905","4.745","31.54K","-0.41%"
"10/03/2003","4.835","5.105","5.140","4.820","47.19K","-5.20%"
"10/02/2003","5.100","5.110","5.140","5.075","7.60K","-0.10%"
"10/01/2003","5.105","5.155","5.165","5.075","15.92K","-0.72%"
"09/30/2003","5.142","5.090","5.190","5.080","15.10K","1.32%"
"09/29/2003","5.075","5.155","5.220","5.070","19.35K","-1.36%"
"09/26/2003","5.145","5.225","5.245","5.135","20.27K","-1.47%"
"09/25/2003","5.222","5.335","5.395","5.210","24.79K","-1.66%"
"09/24/2003","5.310","5.245","5.340","5.225","11.95K","1.24%"
"09/23/2003","5.245","5.280","5.305","5.180","13.63K","-0.57%"
"09/22/2003","5.275","5.285","5.370","5.245","9.87K","-0.32%"
"09/19/2003","5.292","5.270","5.335","5.235","9.85K","0.51%"
"09/18/2003","5.265","5.292","5.375","5.195","20.59K","-0.51%"
"09/17/2003","5.292","5.230","5.305","5.200","11.56K","1.19%"
"09/16/2003","5.230","5.205","5.240","5.175","10.11K","0.38%"
"09/15/2003","5.210","5.215","5.235","5.105","12.98K","-0.13%"
"09/12/2003","5.217","5.345","5.380","5.180","21.59K","-2.39%"
"09/11/2003","5.345","5.270","5.370","5.250","15.87K","1.52%"
"09/10/2003","5.265","5.265","5.290","5.215","10.83K","0.00%"
"09/09/2003","5.265","5.100","5.305","5.100","22.63K","3.09%"
"09/08/2003","5.107","5.150","5.155","5.085","5.95K","-0.83%"
"09/05/2003","5.150","5.020","5.185","5.020","16.03K","2.28%"
"09/04/2003","5.035","5.080","5.090","5.020","4.27K","-0.89%"
"09/03/2003","5.080","5.010","5.090","4.990","10.25K","1.40%"
"09/02/2003","5.010","5.135","5.190","4.970","22.87K","-2.38%"
"08/29/2003","5.132","5.150","5.195","5.120","10.46K","-0.35%"
"08/28/2003","5.150","5.150","5.165","5.090","13.65K","0.37%"
"08/27/2003","5.131","5.005","5.160","4.990","21.44K","2.58%"
"08/26/2003","5.002","4.990","5.005","4.940","20.48K","0.20%"
"08/25/2003","4.992","4.990","5.015","4.975","18.27K","-0.10%"
"08/22/2003","4.997","4.935","5.020","4.925","12.18K","1.05%"
"08/21/2003","4.945","5.010","5.045","4.920","10.98K","-1.53%"
"08/20/2003","5.022","5.005","5.030","4.960","14.40K","0.54%"
"08/19/2003","4.995","4.930","5.025","4.920","12.13K","1.38%"
"08/18/2003","4.927","4.935","4.950","4.885","8.16K","0.00%"
"08/15/2003","4.927","5.025","5.045","4.880","9.09K","-2.14%"
"08/14/2003","5.035","5.025","5.075","4.995","17.75K","0.10%"
"08/13/2003","5.030","4.860","5.040","4.850","17.75K","3.46%"
"08/12/2003","4.862","5.010","5.020","4.820","28.08K","-2.76%"
"08/11/2003","5.000","4.990","5.015","4.925","10.86K","0.16%"
"08/08/2003","4.992","5.045","5.070","4.960","12.85K","-0.91%"
"08/07/2003","5.038","4.970","5.090","4.910","15.77K","1.37%"
"08/06/2003","4.970","4.940","4.985","4.910","6.88K","0.61%"
"08/05/2003","4.940","5.030","5.045","4.910","14.79K","-1.59%"
"08/04/2003","5.020","5.085","5.110","4.955","14.49K","-1.51%"
"08/01/2003","5.097","5.125","5.175","5.060","12.99K","-0.45%"
"07/31/2003","5.120","5.070","5.230","5.045","26.65K","1.19%"
"07/30/2003","5.060","5.155","5.160","5.035","15.84K","-2.03%"
"07/29/2003","5.165","5.170","5.180","5.035","16.98K","-0.58%"
"07/28/2003","5.195","5.075","5.230","5.045","20.42K","2.36%"
"07/25/2003","5.075","5.110","5.110","5.015","16.69K","-0.68%"
"07/24/2003","5.110","5.055","5.170","5.010","38.61K","0.79%"
"07/23/2003","5.070","4.790","5.100","4.790","40.27K","5.85%"
"07/22/2003","4.790","4.745","4.805","4.745","7.90K","0.84%"
"07/21/2003","4.750","4.720","4.790","4.715","9.50K","0.42%"
"07/18/2003","4.730","4.675","4.740","4.630","8.95K","1.11%"
"07/17/2003","4.678","4.660","4.705","4.655","5.66K","0.32%"
"07/16/2003","4.663","4.660","4.705","4.645","7.36K","0.11%"
"07/15/2003","4.658","4.800","4.800","4.650","17.55K","-2.90%"
"07/14/2003","4.797","4.805","4.825","4.770","6.77K","-0.17%"
"07/11/2003","4.805","4.815","4.845","4.765","9.36K","-0.21%"
"07/10/2003","4.815","4.820","4.895","4.795","22.15K","-0.21%"
"07/09/2003","4.825","4.745","4.835","4.735","14.71K","1.69%"
"07/08/2003","4.745","4.730","4.775","4.695","15.55K","0.15%"
"07/07/2003","4.738","4.690","4.750","4.670","12.16K","0.96%"
"07/03/2003","4.693","4.650","4.705","4.630","9.56K","1.03%"
"07/02/2003","4.645","4.580","4.680","4.575","15.94K","1.31%"
"07/01/2003","4.585","4.565","4.610","4.555","7.14K","0.37%"
"06/30/2003","4.568","4.520","4.570","4.510","5.85K","1.11%"
"06/27/2003","4.518","4.535","4.560","4.510","11.25K","-0.11%"
"06/26/2003","4.523","4.555","4.555","4.500","15.81K","-0.92%"
"06/25/2003","4.565","4.510","4.580","4.495","17.71K","1.11%"
"06/24/2003","4.515","4.560","4.565","4.490","17.18K","-0.94%"
"06/23/2003","4.558","4.530","4.565","4.505","10.76K","0.66%"
"06/20/2003","4.528","4.570","4.581","4.520","5.31K","-0.92%"
"06/19/2003","4.570","4.555","4.590","4.510","13.30K","0.26%"
"06/18/2003","4.558","4.610","4.620","4.530","13.30K","-1.13%"
"06/17/2003","4.610","4.620","4.640","4.595","9.44K","-0.04%"
"06/16/2003","4.612","4.570","4.620","4.570","8.84K","0.81%"
"06/13/2003","4.575","4.505","4.585","4.500","15.93K","1.55%"
"06/12/2003","4.505","4.515","4.515","4.475","13.27K","0.11%"
"06/11/2003","4.500","4.470","4.520","4.430","16.55K","0.67%"
"06/10/2003","4.470","4.520","4.530","4.455","11.00K","-1.06%"
"06/09/2003","4.518","4.540","4.560","4.485","6.83K","-0.59%"
"06/06/2003","4.545","4.510","4.590","4.505","14.07K","1.00%"
"06/05/2003","4.500","4.495","4.510","4.475","11.44K","0.00%"
"06/04/2003","4.500","4.520","4.545","4.480","8.21K","-0.22%"
"06/03/2003","4.510","4.515","4.530","4.500","9.05K","0.04%"
"06/02/2003","4.508","4.540","4.565","4.495","10.54K","-0.55%"
"05/30/2003","4.533","4.580","4.590","4.510","12.47K","-0.92%"
"05/29/2003","4.575","4.610","4.640","4.540","14.55K","-1.40%"
"05/28/2003","4.640","4.625","4.645","4.580","9.85K","0.32%"
"05/27/2003","4.625","4.660","4.710","4.620","10.10K","-0.47%"
"05/23/2003","4.647","4.660","4.690","4.625","7.07K","-0.32%"
"05/22/2003","4.662","4.725","4.760","4.650","12.35K","-1.33%"
"05/21/2003","4.725","4.775","4.800","4.700","10.89K","-0.98%"
"05/20/2003","4.772","4.830","4.865","4.755","11.50K","-1.00%"
"05/19/2003","4.820","4.795","4.870","4.795","7.64K","0.63%"
"05/16/2003","4.790","4.780","4.845","4.770","6.93K","0.21%"
"05/15/2003","4.780","4.875","4.890","4.760","13.05K","-1.89%"
"05/14/2003","4.872","4.830","4.890","4.820","10.22K","0.97%"
"05/13/2003","4.825","4.865","4.875","4.820","5.85K","-0.96%"
"05/12/2003","4.872","4.795","4.910","4.770","14.93K","1.50%"
"05/09/2003","4.800","4.805","4.815","4.770","5.01K","-0.04%"
"05/08/2003","4.802","4.742","4.815","4.730","8.98K","1.27%"
"05/07/2003","4.742","4.800","4.815","4.715","10.00K","-1.21%"
"05/06/2003","4.800","4.825","4.835","4.770","11.03K","-0.31%"
"05/05/2003","4.815","4.795","4.825","4.770","7.54K","0.38%"
"05/02/2003","4.797","4.770","4.825","4.740","18.09K","0.46%"
"05/01/2003","4.775","4.660","4.780","4.650","22.03K","2.64%"
"04/30/2003","4.652","4.570","4.670","4.565","9.59K","1.91%"
"04/29/2003","4.565","4.590","4.600","4.560","13.73K","-0.33%"
"04/28/2003","4.580","4.625","4.645","4.535","18.66K","-1.12%"
"04/25/2003","4.632","4.635","4.655","4.620","18.40K","-0.28%"
"04/24/2003","4.645","4.620","4.660","4.600","14.80K","0.43%"
"04/23/2003","4.625","4.590","4.665","4.570","26.92K","0.61%"
"04/22/2003","4.597","4.530","4.605","4.530","15.13K","1.37%"
"04/21/2003","4.535","4.475","4.550","4.465","9.49K","1.45%"
"04/17/2003","4.470","4.475","4.495","4.460","4.06K","-0.33%"
"04/16/2003","4.485","4.520","4.530","4.450","11.24K","-0.84%"
"04/15/2003","4.523","4.535","4.545","4.510","5.56K","-0.33%"
"04/14/2003","4.538","4.485","4.545","4.475","9.76K","1.00%"
"04/11/2003","4.493","4.480","4.500","4.450","4.89K","0.07%"
"04/10/2003","4.490","4.480","4.495","4.455","5.64K","0.16%"
"04/09/2003","4.483","4.480","4.500","4.435","7.76K","0.11%"
"04/08/2003","4.478","4.425","4.530","4.410","13.68K","1.24%"
"04/07/2003","4.423","4.405","4.435","4.380","4.47K","0.18%"
"04/04/2003","4.415","4.415","4.430","4.390","3.27K","0.05%"
"04/03/2003","4.413","4.400","4.435","4.365","7.19K","0.25%"
"04/02/2003","4.402","4.440","4.445","4.350","8.40K","-0.79%"
"04/01/2003","4.437","4.465","4.470","4.415","6.10K","-0.63%"
"03/31/2003","4.465","4.445","4.475","4.430","5.02K","0.72%"
"03/28/2003","4.433","4.390","4.460","4.360","9.67K","0.91%"
"03/27/2003","4.393","4.400","4.415","4.365","10.94K","-0.11%"
"03/26/2003","4.398","4.400","4.415","4.380","5.63K","0.11%"
"03/25/2003","4.393","4.370","4.430","4.350","13.47K","0.57%"
"03/24/2003","4.368","4.360","4.395","4.355","6.79K","0.34%"
"03/21/2003","4.353","4.415","4.430","4.340","13.08K","-1.40%"
"03/20/2003","4.415","4.420","4.455","4.395","9.53K","-0.11%"
"03/19/2003","4.420","4.480","4.495","4.415","12.40K","-0.96%"
"03/18/2003","4.463","4.460","4.495","4.450","10.14K","0.29%"
"03/17/2003","4.450","4.545","4.610","4.445","15.21K","-1.94%"
"03/14/2003","4.538","4.540","4.555","4.515","5.38K","-0.04%"
"03/13/2003","4.540","4.635","4.635","4.500","15.29K","-2.05%"
"03/12/2003","4.635","4.685","4.695","4.630","6.87K","-1.17%"
"03/11/2003","4.690","4.680","4.695","4.640","5.56K","0.21%"
"03/10/2003","4.680","4.690","4.710","4.675","4.63K","-0.17%"
"03/07/2003","4.688","4.675","4.695","4.605","11.29K","0.32%"
"03/06/2003","4.673","4.645","4.710","4.635","9.74K","0.78%"
"03/05/2003","4.637","4.665","4.700","4.605","9.54K","-0.75%"
"03/04/2003","4.672","4.680","4.705","4.655","7.79K","0.00%"
"03/03/2003","4.672","4.600","4.680","4.585","8.96K","1.57%"
"02/28/2003","4.600","4.575","4.660","4.550","13.92K","0.55%"
"02/27/2003","4.575","4.670","4.685","4.570","17.16K","-1.72%"
"02/26/2003","4.655","4.635","4.665","4.610","10.51K","0.28%"
"02/25/2003","4.642","4.720","4.735","4.610","14.02K","-1.55%"
"02/24/2003","4.715","4.665","4.725","4.650","22.44K","1.07%"
"02/21/2003","4.665","4.660","4.675","4.610","15.05K","0.06%"
"02/20/2003","4.662","4.625","4.680","4.605","10.47K","0.80%"
"02/19/2003","4.625","4.555","4.630","4.545","13.50K","1.54%"
"02/18/2003","4.555","4.510","4.595","4.500","12.22K","0.44%"
"02/14/2003","4.535","4.540","4.565","4.500","9.19K","0.04%"
"02/13/2003","4.533","4.515","4.565","4.485","9.45K","0.58%"
"02/12/2003","4.507","4.580","4.595","4.495","17.60K","-1.38%"
"02/11/2003","4.570","4.600","4.615","4.535","15.11K","-0.65%"
"02/10/2003","4.600","4.660","4.685","4.585","18.05K","-1.08%"
"02/07/2003","4.650","4.680","4.735","4.630","14.39K","-0.64%"
"02/06/2003","4.680","4.785","4.815","4.660","15.22K","-1.85%"
"02/05/2003","4.768","4.915","4.980","4.735","25.09K","-3.05%"
"02/04/2003","4.918","4.840","4.930","4.835","23.72K","1.72%"
"02/03/2003","4.835","4.860","4.880","4.810","13.29K","-0.51%"
"01/31/2003","4.860","4.875","4.910","4.835","8.14K","-0.21%"
"01/30/2003","4.870","4.800","4.920","4.780","9.22K","1.35%"
"01/29/2003","4.805","4.875","4.895","4.800","16.13K","-1.44%"
"01/28/2003","4.875","4.835","4.880","4.805","10.09K","0.83%"
"01/27/2003","4.835","4.885","4.930","4.780","7.42K","-1.02%"
"01/24/2003","4.885","4.785","4.950","4.760","15.37K","2.09%"
"01/23/2003","4.785","4.845","4.905","4.780","19.90K","-1.30%"
"01/22/2003","4.848","4.820","4.870","4.820","20.44K","0.58%"
"01/21/2003","4.820","4.805","4.830","4.760","10.25K","0.21%"
"01/17/2003","4.810","4.835","4.845","4.785","7.89K","-0.52%"
"01/16/2003","4.835","4.775","4.850","4.765","5.34K","1.15%"
"01/15/2003","4.780","4.760","4.805","4.720","8.13K","0.31%"
"01/14/2003","4.765","4.835","4.845","4.735","8.84K","-1.55%"
"01/13/2003","4.840","4.870","4.870","4.795","14.78K","-0.68%"
"01/10/2003","4.873","4.855","4.885","4.820","6.35K","0.37%"
"01/09/2003","4.855","4.870","4.890","4.815","0.01K","-0.25%"
"01/08/2003","4.867","4.815","4.885","4.770","10.74K","1.08%"
"01/07/2003","4.815","4.925","4.925","4.785","16.07K","-1.93%"
"01/06/2003","4.910","4.900","4.945","4.890","15.72K","0.14%"
"01/03/2003","4.903","4.823","4.920","4.780","11.95K","1.66%"
"01/02/2003","4.823","4.790","4.835","4.750","21.81K","0.23%"
"12/31/2002","4.812","4.680","4.820","4.650","17.46K","2.97%"
"12/30/2002","4.673","4.730","4.755","4.665","14.83K","-1.06%"
"12/27/2002","4.723","4.705","4.735","4.680","10.76K","0.38%"
"12/26/2002","4.705","4.660","4.715","4.645","8.89K","0.92%"
"12/24/2002","4.662","4.665","4.680","4.630","5.03K","0.15%"
"12/23/2002","4.655","4.630","4.680","4.615","2.77K","0.50%"
"12/20/2002","4.632","4.720","4.730","4.605","4.81K","-1.97%"
"12/19/2002","4.725","4.680","4.790","4.660","9.22K","1.18%"
"12/18/2002","4.670","4.645","4.680","4.615","12.04K","0.54%"
"12/17/2002","4.645","4.710","4.765","4.610","7.55K","-1.32%"
"12/16/2002","4.707","4.710","4.740","4.655","18.58K","-0.11%"
"12/13/2002","4.712","4.750","4.805","4.665","7.93K","-0.84%"
"12/12/2002","4.752","4.650","4.770","4.625","13.98K","2.30%"
"12/11/2002","4.645","4.620","4.665","4.610","19.34K","0.48%"
"12/10/2002","4.623","4.610","4.640","4.590","5.74K","0.17%"
"12/09/2002","4.615","4.640","4.655","4.555","8.24K","-0.75%"
"12/06/2002","4.650","4.640","4.690","4.600","10.14K","0.22%"
"12/05/2002","4.640","4.570","4.670","4.565","11.50K","1.38%"
"12/04/2002","4.577","4.550","4.605","4.540","16.51K","0.55%"
"12/03/2002","4.552","4.440","4.560","4.440","10.77K","2.48%"
"12/02/2002","4.442","4.455","4.460","4.415","14.76K","0.63%"
"11/27/2002","4.414","4.435","4.445","4.405","1.36K","-0.43%"
"11/26/2002","4.433","4.475","4.490","4.425","","-0.89%"
"11/25/2002","4.473","4.535","4.535","4.455","13.83K","-1.54%"
"11/22/2002","4.543","4.465","4.550","4.460","21.43K","1.68%"
"11/21/2002","4.468","4.535","4.550","4.430","12.62K","-1.48%"
"11/20/2002","4.535","4.550","4.555","4.525","22.21K","-0.26%"
"11/19/2002","4.547","4.540","4.570","4.540","13.88K","0.22%"
"11/18/2002","4.537","4.580","4.590","4.525","6.84K","-0.83%"
"11/15/2002","4.575","4.570","4.590","4.535","6.17K","0.28%"
"11/14/2002","4.562","4.565","4.580","4.535","4.84K","0.04%"
"11/13/2002","4.560","4.600","4.630","4.525","5.51K","-0.87%"
"11/12/2002","4.600","4.570","4.620","4.550","15.13K","0.61%"
"11/11/2002","4.572","4.535","4.585","4.520","7.61K","0.88%"
"11/08/2002","4.532","4.550","4.605","4.520","7.87K","-0.40%"
"11/07/2002","4.550","4.485","4.570","4.485","13.45K","1.49%"
"11/06/2002","4.483","4.495","4.500","4.465","16.58K","-0.27%"
"11/05/2002","4.495","4.485","4.515","4.485","2.74K","0.18%"
"11/04/2002","4.487","4.490","4.505","4.435","4.74K","-0.07%"
"11/01/2002","4.490","4.500","4.575","4.485","5.01K","-0.33%"
"10/31/2002","4.505","4.480","4.520","4.465","9.11K","0.45%"
"10/30/2002","4.485","4.500","4.540","4.455","9.36K","-0.55%"
"10/29/2002","4.510","4.425","4.525","4.420","12.55K","2.22%"
"10/28/2002","4.412","4.410","4.435","4.400","18.91K","0.11%"
"10/25/2002","4.407","4.375","4.425","4.365","3.72K","1.03%"
"10/24/2002","4.362","4.405","4.410","4.335","4.93K","-1.02%"
"10/23/2002","4.407","4.420","4.435","4.390","7.23K","-0.11%"
"10/22/2002","4.412","4.350","4.440","4.345","5.03K","1.38%"
"10/21/2002","4.352","4.360","4.385","4.315","11.41K","-0.18%"
"10/18/2002","4.360","4.340","4.375","4.335","8.03K","0.35%"
"10/17/2002","4.345","4.375","4.380","4.330","3.06K","-0.57%"
"10/16/2002","4.370","4.315","4.390","4.310","6.59K","1.09%"
"10/15/2002","4.323","4.305","4.340","4.285","6.64K","0.30%"
"10/14/2002","4.310","4.335","4.350","4.305","6.52K","-0.23%"
"10/11/2002","4.320","4.295","4.345","4.280","3.64K","0.82%"
"10/10/2002","4.285","4.345","4.385","4.280","8.03K","-1.49%"
"10/09/2002","4.350","4.370","4.400","4.320","11.64K","-0.53%"
"10/08/2002","4.373","4.450","4.465","4.365","11.75K","-1.73%"
"10/07/2002","4.450","4.500","4.520","4.445","18.82K","-0.89%"
"10/04/2002","4.490","4.485","4.495","4.445","5.23K","0.11%"
"10/03/2002","4.485","4.500","4.525","4.470","6.61K","0.00%"
"10/02/2002","4.485","4.485","4.515","4.475","4.40K","-0.07%"
"10/01/2002","4.488","4.550","4.555","4.480","5.66K","-1.32%"
"09/30/2002","4.548","4.515","4.585","4.515","8.74K","0.95%"
"09/27/2002","4.505","4.515","4.545","4.490","5.88K","-0.44%"
"09/26/2002","4.525","4.600","4.610","4.500","6.83K","-1.63%"
"09/25/2002","4.600","4.660","4.680","4.580","14.43K","-1.50%"
"09/24/2002","4.670","4.635","4.720","4.620","10.57K","0.47%"
"09/23/2002","4.648","4.660","4.685","4.600","10.55K","-0.04%"
"09/20/2002","4.650","4.670","4.690","4.625","5.63K","-0.21%"
"09/19/2002","4.660","4.625","4.695","4.625","7.06K","0.43%"
"09/18/2002","4.640","4.600","4.665","4.585","10.52K","0.91%"
"09/17/2002","4.598","4.565","4.600","4.525","11.11K","0.61%"
"09/16/2002","4.570","4.570","4.590","4.530","6.96K","-0.11%"
"09/13/2002","4.575","4.615","4.640","4.570","3.83K","-0.72%"
"09/12/2002","4.608","4.570","4.635","4.565","6.81K","0.99%"
"09/11/2002","4.563","4.580","4.580","4.545","8.96K","-0.33%"
"09/10/2002","4.578","4.603","4.605","4.525","2.59K","-0.54%"
"09/09/2002","4.603","4.550","4.620","4.545","6.79K","1.39%"
"09/06/2002","4.540","4.555","4.580","4.530","6.99K","-0.11%"
"09/05/2002","4.545","4.505","4.570","4.495","5.31K","1.11%"
"09/04/2002","4.495","4.495","4.505","4.455","8.80K","0.22%"
"09/03/2002","4.485","4.480","4.520","4.470","3.78K","0.38%"
"08/30/2002","4.468","4.565","4.590","4.455","6.93K","-1.95%"
"08/29/2002","4.557","4.525","4.585","4.520","10.10K","1.31%"
"08/28/2002","4.498","4.515","4.540","4.485","4.92K","-0.11%"
"08/27/2002","4.503","4.440","4.525","4.420","5.37K","1.46%"
"08/26/2002","4.438","4.420","4.455","4.420","9.90K","0.34%"
"08/23/2002","4.423","4.470","4.480","4.380","5.52K","-0.94%"
"08/22/2002","4.465","4.420","4.490","4.380","9.33K","1.02%"
"08/21/2002","4.420","4.440","4.465","4.415","10.26K","-0.38%"
"08/20/2002","4.437","4.405","4.465","4.405","5.59K","0.73%"
"08/19/2002","4.405","4.500","4.520","4.390","7.59K","-1.96%"
"08/16/2002","4.493","4.495","4.580","4.470","15.36K","0.22%"
"08/15/2002","4.483","4.460","4.505","4.460","8.74K","0.56%"
"08/14/2002","4.458","4.580","4.670","4.450","12.72K","-2.66%"
"08/13/2002","4.580","4.595","4.625","4.575","17.48K","-0.28%"
"08/12/2002","4.593","4.680","4.735","4.580","4.81K","-1.65%"
"08/09/2002","4.670","4.635","4.680","4.615","10.54K","0.69%"
"08/08/2002","4.638","4.685","4.695","4.625","5.31K","-0.79%"
"08/07/2002","4.675","4.660","4.705","4.620","6.60K","1.34%"
"08/06/2002","4.613","4.635","4.655","4.600","8.40K","-0.43%"
"08/05/2002","4.633","4.605","4.675","4.600","4.88K","0.87%"
"08/02/2002","4.593","4.610","4.635","4.575","5.53K","0.22%"
"08/01/2002","4.583","4.600","4.615","4.540","10.38K","-0.33%"
"07/31/2002","4.598","4.598","4.690","4.570","10.44K","-1.29%"
"07/30/2002","4.658","4.645","4.695","4.630","9.93K","0.39%"
"07/29/2002","4.640","4.670","4.695","4.620","8.49K","-0.54%"
"07/26/2002","4.665","4.855","4.860","4.595","10.63K","-3.91%"
"07/25/2002","4.855","4.865","4.890","4.820","26.63K","-0.10%"
"07/24/2002","4.860","4.895","4.915","4.810","13.57K","-0.47%"
"07/23/2002","4.883","5.040","5.045","4.870","18.08K","-3.21%"
"07/22/2002","5.045","5.090","5.115","5.040","24.29K","-0.65%"
"07/19/2002","5.078","5.010","5.120","5.010","7.02K","1.46%"
"07/18/2002","5.005","5.005","5.020","4.985","9.81K","0.00%"
"07/17/2002","5.005","5.030","5.045","4.960","2.66K","-0.56%"
"07/16/2002","5.033","5.120","5.130","5.010","10.00K","-1.66%"
"07/15/2002","5.118","5.065","5.155","5.065","13.54K","1.05%"
"07/12/2002","5.065","5.090","5.125","5.040","10.10K","-0.10%"
"07/11/2002","5.070","5.090","5.090","5.070","7.24K","0.40%"
"07/10/2002","5.050","5.065","5.100","5.035","12.74K","-0.16%"
"07/09/2002","5.058","4.985","5.070","4.970","9.42K","1.57%"
"07/08/2002","4.980","4.935","4.985","4.915","9.74K","0.50%"
"07/03/2002","4.955","4.950","4.960","4.920","6.07K","0.10%"
"07/02/2002","4.950","4.888","5.005","4.860","","1.27%"
"07/01/2002","4.888","4.855","4.890","4.815","15.89K","0.68%"
"06/28/2002","4.855","4.890","4.905","4.850","7.01K","-0.88%"
"06/27/2002","4.898","4.880","4.900","4.825","9.35K","0.95%"
"06/26/2002","4.852","4.835","4.900","4.830","11.19K","0.41%"
"06/25/2002","4.832","4.860","4.865","4.780","26.31K","-0.72%"
"06/24/2002","4.867","4.860","4.920","4.860","23.27K","0.25%"
"06/21/2002","4.855","4.880","4.905","4.825","16.03K","-0.31%"
